year,country,iso,eu,gov_right1,gov_cent1,gov_left1,gov_party,gov_right2,gov_cent2,gov_left2,womenpar,instcons,fed,pres,prop,bic,kaopen,openc,realgdpgr,inflation,debt,deficit,pbal,interest,labfopar,unemp,sstran,postfisc_gini
2008,Estonia,EST,1,78.57,0,21.43,2,83.33,0,16.67,20.8,NA,0,0,2,1,1,137.5229,-5.011197473,10.36235803,8.409914715,-2.66781419,-3.133046093,8.16,76.91159821,5.5,10.39275837,NA
2009,Estonia,EST,1,90.96,0,9.04,2,92.97,0,7.03,22.8,NA,0,0,2,1,1,116.6496,-14.21902757,-0.078408311,12.62916663,-2.180194464,-2.47328831,7.78,76.4732666,13.5,13.76374054,NA
2010,Estonia,EST,1,100,0,0,1,100,0,0,22.8,NA,0,0,2,1,1,143.7813,1.654019879,2.97204512,11.95032158,0.186277626,0.001359691,5.9,76.31807709,16.70000076,12.73873425,30.7
2011,Estonia,EST,1,100,0,0,1,100,0,0,19.8,NA,0,0,2,1,1,167.3499,7.548477745,4.981901315,9.555003173,1.157236392,0.983770978,NA,77.62599182,12.30000019,11.2085495,NA
2012,Estonia,EST,1,100,0,0,1,100,0,0,20.8,NA,0,0,2,1,1,172.1851,4.286083675,3.933399873,13.16942729,-0.257720917,-0.353668964,NA,78.07759857,10,10.72490406,NA
2013,Estonia,EST,1,100,0,0,1,100,0,0,20.8,NA,0,0,2,1,1,171.3317,1.561468249,2.78056659,13.66530993,-0.16947251,-0.249971952,NA,78.42362213,8.600000381,10.67012501,33.3
2014,Estonia,EST,1,67.01,0,32.99,2,70.62,0,29.38,19,NA,0,0,2,1,1,164.3988,2.658495466,-0.106175147,14.08379928,0.678084471,0.601616394,NA,NA,7.400000095,10.75145721,NA
2015,Estonia,EST,1,65.89954338,0,31.01369863,2,71.12137998,0,28.87862002,23.8,NA,0,0,2,1,1,NA,1.505916413,-0.492326007,12.97902543,0.103729462,0.007903197,NA,NA,6.199999809,11.57237053,NA
1960,Finland,FIN,0,0,100,0,1,0,100,0,15,0,0,1,2,1,NA,42.86721,NA,3.418124006,12.57230954,2.331864752,1.997478991,NA,77.99928284,1.399999976,5.1,NA
1961,Finland,FIN,0,0,96.4,0,1,0,100,0,15,0,0,1,2,1,NA,40.92987,7.605112761,1.691006918,10.66116815,2.209240457,1.959470216,6.580833333,77.57943726,1.100000024,6.1,NA
1962,Finland,FIN,0,19.65,71.65,0,1,29.59,70.41,0,14,0,0,1,2,1,NA,40.89719,2.981752468,4.383975813,11.35491216,2.12333497,1.759858105,7.088333333,76.74745178,1.200000048,6.5,NA
1963,Finland,FIN,0,26.65,62.19,0,1,39.5,56.67,0,14,0,0,1,2,1,NA,38.05169,3.284898029,4.996379435,12.73399867,-0.11313467,-0.355147033,7.9475,75.46647644,1.399999976,6.8,NA
1964,Finland,FIN,0,11.03,19.3,0,1,12.46,17.87,0,14,0,0,1,2,1,NA,39.72077,5.238894414,10.27586207,12.93078595,-0.007717764,-0.172318877,8.4075,75.53736115,1.399999976,6.5,NA
1965,Finland,FIN,0,36.36,63.64,0,1,41.07,58.93,0,14,0,0,1,2,1,NA,39.61037,5.30294827,4.940587867,13.81359066,0.109851512,0.050496976,8.6275,74.74645233,1.299999952,7,NA
1966,Finland,FIN,0,14.55,45.45,40,3,16.43,42.91,40.66,16.5,0,0,1,2,1,NA,38.89034,2.37258348,3.873659118,13.83267746,0.226518235,0.162490461,8.41,74.46381378,1.399999976,7.4,NA
1967,Finland,FIN,0,0,33.33,66.67,4,0,32.24,67.76,16.5,0,0,1,2,1,NA,37.88619,2.168751712,5.377779339,14.18228154,1.229425277,1.217183608,8.19,73.19177246,2.700000048,7.9,NA
1968,Finland,FIN,0,6.49,33.33,60.18,3,7.32,29.88,62.8,16.5,0,0,1,2,1,NA,41.07343,2.303257809,9.191666667,14.1581274,1.425832564,1.418159455,8.154166667,71.95924377,3.700000048,7.5,NA
1969,Finland,FIN,0,8.33,33.33,58.33,3,7.32,29.88,62.8,16.5,0,0,1,2,1,NA,44.48064,9.593576908,2.205601771,13.51455911,1.823415261,1.856303709,7.909166667,71.71420288,2.599999905,7.2,NA
1970,Finland,FIN,0,11.62,39.3,49.08,3,12.29,30.71,57,16.5,0,0,1,2,1,0.165697,49.38469,7.470325168,2.740442055,11.82998584,3.048869027,3.120224917,7.8275,72.00917816,1.799999952,7.02621,NA
1971,Finland,FIN,0,13.38,41.5,38.38,3,13.4,37.9,48.7,16.5,0,0,1,2,1,0.4145133,47.40723,2.063620262,6.47576132,10.67845043,3.310961454,3.266881613,8.141666667,71.75895691,2.099999905,7.61685,NA
1972,Finland,FIN,0,5.18,16.65,70.57,4,7.07,17.66,75.27,21.5,0,0,1,2,1,0.4145133,47.75486,7.59971541,6.662486551,9.715114181,2.50243705,2.476034139,7.965,71.00515747,2.400000095,7.84478,NA
1973,Finland,FIN,0,12.5,37.5,43.75,3,9.35,39.25,51.4,21.5,0,0,1,2,1,0.4145133,48.47173,6.600769179,10.75448103,7.923914863,4.510477924,4.393685911,8.259166667,71.65656281,2.099999905,7.32442,NA
1974,Finland,FIN,0,12.5,37.5,43.75,3,9.35,39.25,51.4,21.5,0,0,1,2,1,0.4145133,55.17393,3.074186831,16.93639443,6.291085615,3.414392016,3.223695121,8.790833333,72.79062653,1.600000024,7.57981,NA
1975,Finland,FIN,0,12.04,30.14,37.62,3,19.39,34.27,46.34,23,0,0,1,2,1,0.4145133,50.29522,1.069081977,17.81139363,8.629402957,4.411174878,3.448851813,9.625833333,72.52677917,2.299999952,9.189918518,NA
1976,Finland,FIN,0,13.07,39.91,37.16,3,9.32,44.72,45.96,23,0,0,1,2,1,0.6979864,49.23151,0.165341538,14.34269479,7.848418322,7.124855682,6.080938033,10.16666667,75.45511627,3.900000095,10.13306046,NA
1977,Finland,FIN,0,11.1,52.85,29.53,2,10.49,50.37,39.14,23,0,0,1,2,1,0.6979864,52.35109,0.602859275,11.7933518,9.845773324,5.771244444,4.694032648,10.75333333,75.27385712,5.900000095,11.40421104,NA
1978,Finland,FIN,0,1.1,45.57,46.67,3,1.08,33.44,65.48,23,0,0,1,2,1,0.6979864,52.58688,2.501141422,7.799350054,13.027506,3.456288102,2.340627136,9.799166667,74.96102142,7.300000191,11.7607069,NA
1979,Finland,FIN,0,7.12,39.78,46.9,3,4.55,29.72,65.72,26,0,0,1,2,1,0.6979864,58.0704,6.723180357,7.466955245,13.95054681,3.085281014,2.039698136,9.499166667,75.50450134,6,11.07344246,NA
1980,Finland,FIN,0,11.76,35.29,47.06,3,7.52,27.07,65.41,26,0,0,1,2,1,0.6979864,62.90007,5.089277563,11.59461987,13.44572418,3.428099238,2.380020263,10.42166667,76.44512939,4.699999809,10.72382832,NA
1981,Finland,FIN,0,11.76,35.29,47.06,3,7.52,27.07,65.41,26,0,0,1,2,1,0.6979864,61.553,1.27337942,11.30575486,13.81464584,4.778253282,3.631136055,10.98416667,76.94197083,4.900000095,10.9597311,NA
1982,Finland,FIN,0,11.76,35.33,47.06,3,7.53,27.12,65.35,26,0,0,1,2,1,0.6979864,57.53777,3.096851677,9.584930822,16.12329126,2.821277905,1.735437108,10.9875,77.45276642,5.400000095,11.92360687,NA
1983,Finland,FIN,0,11.76,41.18,47.06,3,9.38,41.96,48.66,30.5,0,0,1,2,1,0.6979864,57.37393,3.069205715,8.366291451,17.63246051,1.376891909,0.36656278,10.76,77.36762238,5.5,12.71814156,NA
1984,Finland,FIN,0,11.76,41.18,47.06,3,8.94,44.72,46.34,30.5,0,0,1,2,1,0.6979864,56.55912,2.987036952,7.067658619,17.04227671,3.06129351,2.071037327,11.11583333,77.42032623,5.199999809,12.85094738,NA
1985,Finland,FIN,0,11.76,41.18,47.06,3,8.94,44.72,46.34,30.5,0,0,1,2,1,0.6979864,55.26979,3.22739591,5.195622765,18.09751243,3.317077155,2.345213907,10.65083333,77.74783325,4.900000095,13.58668613,NA
1986,Finland,FIN,0,11.76,41.18,47.06,3,8.94,44.72,46.34,30.5,0,0,1,2,1,0.6979864,49.94581,2.754393578,2.933577798,19.07288516,3.915980205,2.753470875,8.914166667,77.65480042,5.199999809,13.94166374,NA
1987,Finland,FIN,0,37.53,17.17,45.3,3,36.87,19.21,43.92,31.5,0,0,1,2,1,0.6979864,49.45314,3.619126047,4.113027285,19.58259143,1.633233457,0.633846944,7.909166667,77.1966629,4.800000191,14.16215229,18.9
1988,Finland,FIN,0,50,5.56,44.44,3,50.38,6.87,42.75,31.5,0,0,1,2,1,0.6979864,48.13821,5.153494248,5.085932032,18.48892905,5.084266368,4.090852611,10.5575,76.92767334,4.199999809,13.46639919,NA
1989,Finland,FIN,0,50,5.56,44.44,3,50.38,6.87,42.75,31.5,0,0,1,2,1,0.6979864,47.85346,5.417373189,6.592910531,16.2602752,6.727975909,5.362129728,12.08583333,78.04003906,3.099999905,13.11896992,NA
1990,Finland,FIN,0,47.35,7.27,45.32,3,51.66,4.5,43.84,31.5,0,0,1,2,1,0.6979864,45.81584,0.142468473,6.149561261,16.10155164,5.31150423,3.427095924,13.21,77.65196991,3.200000048,14.36215782,NA
1991,Finland,FIN,0,48.91,36.26,14.83,2,48.02,37.52,14.46,39,0,0,1,2,1,0.7583891,43.45691,-5.915963989,4.310215511,24.32707468,-0.911892551,-2.928865481,11.71166667,76.290802,6.599999905,17.93427086,19
1992,Finland,FIN,0,47.06,52.94,0,1,45.22,54.78,0,39,0,0,1,2,1,0.8187919,50.20035,-3.324657384,2.919323139,43.70844299,-5.309244331,-7.292697874,11.9725,74.62333679,11.69999981,21.63531876,NA
1993,Finland,FIN,0,47.06,52.94,0,1,45.22,54.78,0,39,0,0,1,2,1,0.8791946,58.1378,-0.734499704,2.190653625,56.58402229,-8.068992863,-8.509819471,8.825,73.7338028,16.29999924,23.1049118,NA
1994,Finland,FIN,0,48.63,51.37,0,1,47.02,52.98,0,39,0,0,1,2,1,0.9395973,62.41517,3.940173266,1.088558363,59.14637213,-6.470341971,-5.487616781,9.036666667,73.11985779,16.60000038,22.97285461,NA
1995,Finland,FIN,1,41.99,13.97,40.03,3,38.92,14.36,46.71,33.5,1,0,1,2,1,1,64.06916,4.206286206,0.791236216,63.67040058,-5.928609116,-5.171679045,8.791666667,73.60704041,15.39999962,21.29956627,20.4
1996,Finland,FIN,1,38.89,0,55.56,3,35.17,0,64.83,33.5,1,0,1,2,1,1,65.73682,3.658052334,0.629198127,64.37683715,-3.247109543,-1.909660984,7.076666667,73.77816772,14.60000038,20.6829319,NA
1997,Finland,FIN,1,38.89,0,55.56,3,35.17,0,64.83,33.5,2,0,1,2,1,1,68.26383,6.252687373,1.19255646,62.74359299,-1.20916036,0.501182972,5.9575,73.18354034,12.69999981,19.09281349,NA
1998,Finland,FIN,1,38.89,0,55.56,3,35.17,0,64.83,33.5,2,0,1,2,1,1,67.01833,5.427816733,1.399471311,59.32116097,1.635626589,3.170739812,4.7875,73.56188202,11.39999962,17.63968086,NA
1999,Finland,FIN,1,42.86,0,51.58,3,39.65,0,60.35,37,2,0,1,2,1,1,66.23622,4.444196304,1.162236983,52.95888058,1.68369799,3.059335187,4.7225,74.61650085,10.19999981,17.04419136,NA
2000,Finland,FIN,1,44.44,0,50,3,41.43,0,58.57,36.6,2,0,1,2,1,1,74.99432,5.634922756,3.042096458,50.9162563,6.855226367,7.752034698,5.4825,75.31466675,9.800000191,15.66112137,23.7
2001,Finland,FIN,1,44.44,0,50,3,41.43,0,58.57,36.5,2,0,1,2,1,1,70.26593,2.58145728,2.578440768,48.22794713,4.982795267,5.493744678,5.043333333,75.64228058,9.100000381,15.28209496,NA
2002,Finland,FIN,1,51.63,0,46.09,3,43.92,0,56.08,36.5,2,0,1,2,1,1,69.29037,1.68033545,1.571220824,48.02783753,4.071104397,4.112240288,4.980833333,75.61817169,9.100000381,15.78606606,NA
2003,Finland,FIN,1,24.02,31.54,44.44,3,18.52,33.36,48.13,37.5,2,0,1,2,1,1,68.03766,1.993996179,0.877438551,49.48109442,2.441792187,2.418700394,4.135,75.21102142,9,16.05209541,NA
2004,Finland,FIN,1,11.11,44.44,44.44,3,7.69,47.01,45.3,37.5,2,0,1,2,1,1,70.99137,3.926080519,0.187123375,49.55861103,2.209784385,2.215463443,4.109166667,74.95844269,8.800000191,15.89631271,24
2005,Finland,FIN,1,11.11,44.44,44.44,3,7.69,47.01,45.3,37.5,2,0,1,2,1,1,76.62772,2.780543064,0.623871196,46.44223692,2.593270757,2.548863353,3.350833333,75.47870636,8.399999619,15.74881268,NA
2006,Finland,FIN,1,11.11,44.44,44.44,3,7.69,47.01,45.3,38,2,0,1,2,1,1,82.18279,4.054640794,1.566666667,43.93791929,3.931314957,3.73434368,3.7825,76.13345337,7.699999809,15.32899952,NA
2007,Finland,FIN,1,38.49,41.32,20.19,2,35.81,42.41,21.79,41.5,2,0,1,2,1,1,83.17594,5.185363505,2.510666229,40.06560048,5.132808815,4.793015478,4.293333333,76.58425903,6.900000095,14.51356983,24.6
2008,Finland,FIN,1,50,40,10,2,47.62,40.48,11.9,41.5,2,0,1,2,1,1,86.51187,0.720668487,4.065951657,38.81245773,4.180454388,3.650799387,4.29,77.070961,6.400000095,14.67185688,NA
2009,Finland,FIN,1,50,40,10,2,47.62,40.48,11.9,40,2,0,1,2,1,1,70.53124,-8.269036558,-1.20E-14,49.53129057,-2.528324191,-2.897325843,3.738333333,76.04283905,8.199999809,17.25027466,NA
2010,Finland,FIN,1,50,40,10,2,47.62,40.48,11.9,40,2,0,1,2,1,1,76.08979,2.992337502,1.184134956,55.91822555,-2.609834313,-2.545697488,3.010833333,75.77465057,8.399999619,17.46499252,24.9
2011,Finland,FIN,1,45.83,21.63,32.54,2,45.1,21.59,33.31,42.5,2,0,1,2,1,1,79.16991,2.570817745,3.416809034,57.08262855,-1.044349288,-1.019967593,3.005833333,76.35592651,7.800000191,17.2073822,NA
2012,Finland,FIN,1,42.11,5.26,52.63,3,42.86,4.76,52.38,42.5,2,0,1,2,1,1,80.40572,-1.42618936,2.808332326,63.84007448,-2.183259674,-1.963031738,1.883333333,76.87943268,7.699999809,18.05718994,NA
2013,Finland,FIN,1,42.11,5.26,52.63,3,42.86,4.76,52.38,42.5,2,0,1,2,1,1,78.72182,-0.758564911,1.478288133,64.51081451,-2.613874436,-2.530269797,1.860833333,76.82440186,8.199999809,18.90546799,24.5
2014,Finland,FIN,1,47.38029603,5.587175029,47.03252895,3,48.06665132,5.340739035,46.59260965,42.5,2,0,1,2,1,1,76.61738,-0.631731456,1.041200006,71.43677546,-3.160983871,-2.949278254,1.448333333,77.46842957,8.699999809,19.59712601,NA
2015,Finland,FIN,1,55.43916197,27.8646253,16.69621273,2,57.42546334,25.87832393,16.69621273,41.5,2,0,1,2,1,1,NA,0.268557828,-0.20793204,74.21567364,-2.734939932,-2.528745507,0.723333333,NA,9.399999619,19.84048653,NA
1960,France,FRA,1,42.86,19.05,4.76,2,80.54,13.91,5.54,1.5,1,0,3,1,3,NA,26.97565,NA,4.139937835,NA,NA,NA,5.663333333,70.28529358,1.399999976,13.5,NA
1961,France,FRA,1,42.86,19.05,4.76,2,80.54,13.91,5.54,1.5,1,0,3,1,3,NA,26.43372,5.121700711,2.40045723,NA,NA,NA,5.519166667,69.61888885,1.200000048,13.9,NA
1962,France,FRA,1,63.56,6.97,1.36,2,92.7,5.72,1.58,1.9,1,0,3,1,3,NA,24.87813,6.543034142,5.33127457,NA,NA,NA,5.434166667,68.33413696,1.299999952,14.6,NA
1963,France,FRA,1,72.73,0,0,1,92.87,7.13,0,1.9,1,0,3,1,3,NA,24.92349,6.428380849,4.999165415,NA,-0.046245054,0.31743148,5.338333333,67.62779999,1.5,15.4,NA
1964,France,FRA,1,72.73,0,0,1,92.87,7.13,0,1.9,1,0,3,1,3,NA,25.70571,6.571018438,3.211191479,NA,0.514475461,0.786672725,5.449166667,67.44315338,1.200000048,16.1,NA
1965,France,FRA,1,72.73,0,0,1,92.87,7.13,0,1.9,1,0,3,1,3,NA,25.59864,4.861592721,2.703118983,NA,0.52573278,0.808356515,6.2025,67.19795227,1.5,16.4,NA
1966,France,FRA,1,66.8,0,0,1,92.87,7.13,0,1.9,1,0,3,1,3,NA,26.2078,5.234917396,2.601979604,NA,0.482075565,0.729910353,6.579166667,67.20485687,1.600000024,16.5,NA
1967,France,FRA,1,57.77,20.02,0,1,85.15,14.85,0,2.3,1,0,3,1,3,NA,26.04308,4.951609771,2.791785427,NA,0.022998243,0.418896475,6.706666667,67.24167633,2.099999905,16.7,NA
1968,France,FRA,1,64.64,17.79,0,1,81.96,18.04,0,2.1,1,0,3,1,3,NA,26.48702,4.415877902,4.543192321,NA,-0.569248428,-0.078175846,6.950833333,66.97545624,2.599999905,17,NA
1969,France,FRA,1,79.25,13.31,0,1,78.52,21.48,0,2.1,1,0,3,1,3,NA,28.68566,7.187062768,6.045973885,47.52083609,0.704305363,1.15255476,8.1775,67.17162323,2.200000048,17,NA
1970,France,FRA,1,84.21,15.79,0,1,75.85,24.15,0,2.1,1,0,3,1,3,0.1208054,31.13295,6.087178625,5.299646321,43.71395688,0.679530849,0.935176492,8.550833333,67.55220795,2.200000048,14.79813,NA
1971,France,FRA,1,84.21,15.79,0,1,75.85,24.15,0,2.1,1,0,3,1,3,0.309219,31.733,5.321888194,5.397513973,40.9524128,0.462035854,0.607283293,8.421666667,67.37148285,2.400000095,14.7901,NA
1972,France,FRA,1,84.59,15.41,0,1,75.85,24.15,0,2.1,1,0,3,1,3,0.2488163,32.21717,4.600711781,6.063004591,38.42797092,0.474482852,0.494647873,8.013333333,67.27198792,2.400000095,14.97854,NA
1973,France,FRA,1,86.01,3.86,0,1,77.93,22.07,0,2.7,1,0,3,1,3,0.2488163,34.16333,6.265980978,7.380597015,35.40202032,0.44985065,0.3582163,8.998333333,67.56787109,2.200000048,15.14407,NA
1974,France,FRA,1,76.12,3.73,3.73,2,76.71,20.82,2.47,2.7,1,0,3,1,3,0.4145133,42.08249,4.302558047,13.64931545,33.0995026,0.234161746,0.15467702,11.0025,67.69838715,2.200000048,15.53817,NA
1975,France,FRA,1,68.75,6.25,6.25,2,75.4,20.47,4.13,2.7,1,0,3,1,3,0.4145133,36.45292,-0.995725489,11.68592919,33.36881703,-1.851330227,-1.568259874,10.31166667,67.29286194,3.299999952,17.40962,NA
1976,France,FRA,1,61.73,5.99,10.15,2,75.4,20.47,4.13,2.7,1,0,3,1,3,0.4145133,39.36306,4.298319539,9.625492773,31.6592271,-0.561880144,-0.32819338,10.51,67.63226318,3.599999905,17.32895,NA
1977,France,FRA,1,42.41,11.46,14.14,2,75.4,20.47,4.13,2.7,1,0,3,1,3,0.4145133,40.39027,3.492253005,9.494555988,31.23849475,-0.641576943,-0.343545394,10.99166667,68.04456329,4,17.72758,NA
1978,France,FRA,1,32.55,36.93,3.4,2,58.99,39.96,1.05,4.3,1,0,3,1,3,0.4145133,39.19042,3.993571442,9.250558774,32.39135044,-1.790873934,-1.448798025,10.61166667,68.00100708,4.099999905,14.69839573,29.9
1979,France,FRA,1,30,45,0,1,53.38,46.62,0,4.3,1,0,3,1,3,0.4145133,40.78046,3.52150751,10.64673709,32.55005958,-0.461319113,0.076452589,10.8475,68.01629639,4.699999809,14.74400997,NA
1980,France,FRA,1,30,45,0,1,53.38,46.62,0,4.3,1,0,3,1,3,0.4145133,43.23811,1.576198092,13.56257758,32.0173378,-0.408514583,0.139482019,13.78416667,67.68570709,5,15.06163788,NA
1981,France,FRA,1,11.59,17.38,61.37,4,20.62,18.01,61.37,7.1,1,0,3,1,3,0.4145133,45.11164,1.087478721,13.31440027,31.08639563,-2.382255977,-1.513279078,16.29166667,67.12294769,6,15.90996552,NA
1982,France,FRA,1,0,0,100,5,0,0,100,7.1,1,0,3,1,3,0.165697,44.9605,2.417649606,11.9784756,35.25770713,-2.81176799,-1.935569538,15.9975,66.75067902,6.599999905,16.50917053,NA
1983,France,FRA,1,0,0,100,5,0,0,100,7.1,1,0,3,1,3,0.4145133,44.83245,1.313195947,9.459548417,36.2816968,-2.514352288,-1.176389432,14.36833333,66.08065796,7.300000191,16.64465904,NA
1984,France,FRA,1,0,0,100,5,0,0,100,7.1,1,0,3,1,3,0.4145133,47.21489,1.647183127,7.673803223,38.11113576,-2.705002324,-1.235014862,13.40416667,65.62059021,8.399999619,16.82946968,32.5
1985,France,FRA,1,0,0,100,5,0,0,100,7.1,1,0,3,1,3,0.4145133,46.68017,1.631318381,5.831099196,39.83100505,-2.940828573,-1.292592466,11.86666667,65.28315735,8.699999809,17.03819466,NA
1986,France,FRA,1,44.03,25.16,21.37,2,41.95,36.68,21.37,6.6,1,0,1,1,3,0.4145133,40.57581,2.303783775,2.538526494,40.72667288,-3.1651241,-1.422478237,9.119166667,65.34129333,8.899999619,16.85092926,NA
1987,France,FRA,1,56,32,0,1,53.35,46.65,0,6.6,1,0,1,1,3,0.4145133,39.97356,2.568409888,3.288898039,42.23329625,-1.983962668,-0.176564187,9.478625057,65.26753235,8.899999619,16.58310318,NA
1988,France,FRA,1,20.35,12.95,45.03,3,19.39,21.89,58.73,6.9,1,0,3,1,3,0.4145133,41.07565,4.631973402,2.700817221,41.93600433,-2.533897666,-0.740848438,9.084046702,65.24163818,8.5,16.29909897,NA
1989,France,FRA,1,0,0,70,5,0,0,100,6.9,1,0,3,1,3,0.4145133,43.67544,4.472527226,3.498301795,41.75026636,-1.752791094,0.151279892,8.796061717,65.38581085,8.100000381,16.00364113,27.3
1990,France,FRA,1,0,0,70,5,0,0,100,6.9,1,0,3,1,3,0.474916,42.42534,2.946753662,3.19428216,41.25840603,-2.401010037,-0.274983923,9.932110982,68.02967834,7.900000095,16.10095024,NA
1991,France,FRA,1,0,0,79.49,5,0,0,100,6.9,1,0,3,1,3,0.5353188,42.66703,1.017176655,3.213407324,42.27790448,-2.826398185,-0.586057286,9.038340294,68.03323364,8.100000381,16.5367794,NA
1992,France,FRA,1,0,0,76.82,5,0,0,100,6.9,1,0,3,1,3,0.5957215,41.65728,1.465949666,2.363760463,46.84434178,-4.556983414,-2.145337673,8.58787272,68.20278931,9,16.92250633,NA
1993,France,FRA,1,38.08,35.54,17.66,2,41.43,34.73,23.84,6.4,2,0,1,1,3,0.9395973,39.5715,-0.551175344,2.104462771,54.3032865,-6.300814779,-3.648934447,6.774993833,67.88297272,10.10000038,17.68720818,NA
1994,France,FRA,1,48.28,48.28,0,1,54.4,45.6,0,6.4,2,0,1,1,3,1,41.47522,2.33049001,1.655515329,58.40490005,-5.371727775,-2.595845554,7.213775819,68.21321106,10.39999962,17.63829994,28.2
1995,France,FRA,1,54.74,41.29,0,1,54.4,45.6,0,6.4,2,0,3,1,3,1,43.27202,2.172353772,1.796481421,66.56449903,-5.122490997,-2.25879421,7.534971851,68.20548248,10.19999981,17.61269569,NA
1996,France,FRA,1,58.62,34.48,0,1,54.4,45.6,0,6.4,2,0,3,1,3,1,43.93653,1.353168605,1.982883651,72.59908303,-3.900376336,-0.84708477,6.31212962,68.56860352,10.5,17.69335556,NA
1997,France,FRA,1,24.73,14.55,57.81,3,22.95,19.24,57.81,10.9,2,0,1,1,3,1,47.58132,2.348942404,1.20394294,75.239543,-3.625682856,-0.641102079,5.582510533,68.7349472,10.69999981,17.77059174,NA
1998,France,FRA,1,0,0,100,5,0,0,100,10.9,2,0,1,1,3,1,49.00572,3.56069804,0.651126868,77.02348294,-2.406383192,0.451740469,4.640210459,69.32454681,10.30000019,17.38656044,NA
1999,France,FRA,1,0,0,100,5,0,0,100,10.9,2,0,1,1,3,1,49.23301,3.286965557,0.537141639,73.52544158,-1.579849745,1.052493903,4.608786969,70.10967255,10,17.23597908,NA
2000,France,FRA,1,0,0,100,5,0,0,100,10.9,2,0,1,1,3,1,55.25937,4.041646614,1.675959887,71.85757183,-1.317632827,1.236853915,5.394469617,70.42440796,8.600000381,16.71625328,27.1
2001,France,FRA,1,0,0,100,5,0,0,100,10.9,2,0,1,1,3,1,54.31667,1.966070296,1.634780795,70.92892004,-1.435332016,1.144976988,4.939460024,70.6473999,7.800000191,16.80427551,NA
2002,France,FRA,1,43.83,5.05,34.52,3,56.37,9.11,34.52,12.2,2,0,3,1,3,1,52.41551,1.077685764,1.923412287,74.61876862,-3.086588431,-0.484489902,4.861221618,70.77440643,7.900000095,17.08973885,NA
2003,France,FRA,1,66.67,7.41,0,1,92.68,7.32,0,12.2,2,0,3,1,3,1,50.13198,0.849344054,2.098472191,78.48434964,-3.857311059,-1.366150837,4.130888097,70.78183746,8.5,17.31521416,NA
2004,France,FRA,1,86.94,4.25,0,1,92.68,7.32,0,12.2,2,0,3,1,3,1,51.19678,2.588062901,2.142089646,80.19154273,-3.494126979,-0.99386794,4.099165882,70.64473724,8.899999619,17.33687401,NA
2005,France,FRA,1,89.75,3.23,0,1,92.68,7.32,0,12.2,2,0,3,1,3,1,53.15201,1.665324701,1.745869364,81.73552734,-3.168059808,-0.743869245,3.409431698,70.57022095,8.899999619,17.48671913,27
2006,France,FRA,1,87.1,3.23,0,1,92.68,7.32,0,12.2,2,0,3,1,3,1,55.18724,2.513554116,1.675124496,76.85536701,-2.340374589,0.023554738,3.795732553,70.68261719,8.800000191,17.5408783,NA
2007,France,FRA,1,79.54,5.11,0,1,93.73,6.27,0,18.2,2,0,3,1,3,1,55.5477,2.347205267,1.48799806,75.62907395,-2.542583863,-0.081340367,4.303199753,70.6501236,8,17.44050598,NA
2008,France,FRA,1,75,6.25,0,1,93.44,6.56,0,18.2,2,0,3,1,3,1,56.52383,0.08143686,2.812861949,81.63287613,-3.185489289,-0.549466418,4.234312729,70.30667877,7.400000095,17.58380699,NA
2009,France,FRA,1,82.84,5.57,0,1,93.44,6.56,0,18.9,2,0,3,1,3,1,49.56785,-2.862391522,0.087620478,93.18566685,-7.161317602,-4.940648076,3.648807553,70.56746674,9.100000381,19.15145683,NA
2010,France,FRA,1,81.14,4.57,0,1,94.3,5.7,0,18.9,2,0,3,1,3,1,53.96844,1.884482292,1.531122704,96.89089777,-6.799486865,-4.527032711,3.117007237,70.58217621,9.300000191,19.15814972,28.7
2011,France,FRA,1,95.65,0,0,1,100,0,0,18.9,2,0,3,1,3,1,58.16901,2.106147596,2.111597952,100.7383804,-5.09909523,-2.624677909,3.321058068,70.99575806,9.199999809,19.14762688,NA
2012,France,FRA,1,35.54,0,62.84,3,37.16,0,62.84,26.9,2,0,3,1,3,1,59.20038,0.223767733,1.954195316,110.4185744,-4.813224484,-2.37445955,2.535994006,71.80832672,9.800000191,19.56631088,NA
2013,France,FRA,1,0,0,100,5,0,0,100,26.9,2,0,3,1,3,1,58.86061,0.618476698,0.863715498,110.9434462,-4.034544273,-1.86142123,2.204339836,72.45025635,10.30000019,19.88066673,NA
2014,France,FRA,1,0,0,100,5,0,0,100,26.2,2,0,3,1,3,1,59.22125,0.665152348,0.507758823,120.1642662,-3.940035547,-1.873725718,1.666439117,NA,10.30000019,19.97872925,NA
2015,France,FRA,1,0,0,100,5,0,0,100,26.2,2,0,3,1,3,1,NA,1.209295046,0.037514381,121.0845467,-3.607697718,-1.70325806,0.841872715,NA,10.39999962,19.8474369,NA
1960,Germany,DEU,1,5.85,94.15,0,1,2.93,97.07,0,9.2,5,2,0,2,4,NA,27.92519,NA,1.536614646,16.2811473,3.134178274,3.253890074,6.3,70.34324646,0.7,12,NA
1961,Germany,DEU,1,3.13,96.87,0,1,2.85,97.15,0,8.3,5,2,0,2,4,NA,26.6598,4.715,2.293686451,15.60346313,2.871551804,2.930888643,5.88,70.94740295,0.5,12,NA
1962,Germany,DEU,1,22.18,77.82,0,1,20.17,79.83,0,8.3,5,2,0,2,4,NA,26.44063,4.713,2.843273232,15.18147531,1.477925953,1.572222155,5.91,70.72290802,0.4,12.1,NA
